ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2023,11440,마포구,11500,상수동,1,대지,0157,0001,세방글로벌시티,2023-12-20,19400,29.5,39.38,8.0,,,2005,오피스텔,중개거래,서울 마포구
2023,11320,도봉구,10600,방학동,1,대지,0615,0015,서경하이츠,2023-12-20,24000,47.52,29.68,2.0,,20231220,2002,연립다세대,직거래,
2024,11170,용산구,13100,한남동,1,대지,0011,0049,파인코트빌라,2023-12-20,277000,157.58,121.0,2.0,,,2001,연립다세대,직거래,
2023,11440,마포구,12000,서교동,1,대지,0326,0001,각산타운,2023-12-20,42000,60.91,30.6,3.0,,,1996,연립다세대,중개거래,서울 마포구
2024,11170,용산구,13100,한남동,1,대지,0011,0049,파인코트빌라,2023-12-20,169500,99.99,76.8,1.0,,,2001,연립다세대,직거래,
2024,11740,강동구,11000,강일동,1,대지,0674,0000,강일리버파크3단지,2023-12-20,87000,84.53,0.0,9.0,,,2009,아파트,중개거래,서울 강동구
2024,11215,광진구,10500,자양동,,,,,,2023-12-20,161550,172.17,106.8,0.0,,,1990,단독다가구,중개거래,서울 광진구
2024,11500,강서구,10900,방화동,1,대지,0817,0000,동성,2023-12-20,66000,64.65,0.0,9.0,,,1993,아파트,중개거래,서울 강서구
2024,11200,성동구,11400,성수동1가,1,대지,0718,0000,트리마제,2023-12-20,155500,35.44,0.0,7.0,,,2017,아파트,중개거래,서울 강남구
2023,11380,은평구,10200,녹번동,1,대지,0035,0021,녹번동메카오피스텔,2023-12-20,11900,20.51,27.73,4.0,,,2003,오피스텔,중개거래,서울 은평구
2023,11230,동대문구,10600,장안동,1,대지,0346,0018,토브쉐르빌,2023-12-20,26500,44.86,21.4,5.0,,,2016,연립다세대,중개거래,서울 동대문구
2024,11305,강북구,10100,미아동,1,대지,0198,0029,남양빌라,2023-12-20,34500,89.94,36.76,3.0,,,1995,연립다세대,중개거래,서울 강북구
2023,11305,강북구,10100,미아동,1,대지,0734,0105,탑몽펠리에,2023-12-20,25000,42.49,39.94,2.0,,,2019,연립다세대,직거래,
2024,11440,마포구,10100,아현동,1,대지,0371,0001,예미원,2023-12-20,75000,84.88,0.0,4.0,,20240116,1970,아파트,중개거래,서울 용산구
2024,11170,용산구,11100,청파동3가,1,대지,0118,0207,카이벨로체청파2차,2023-12-20,48500,19.49,17.6,3.0,,,2023,연립다세대,중개거래,서울 용산구
2024,11500,강서구,10500,마곡동,1,대지,0748,0000,마곡13단지힐스테이트마스터,2023-12-20,103500,59.98,0.0,3.0,,,2017,아파트,중개거래,"서울 강서구, 서울 마포구"
2024,11620,관악구,10100,봉천동,1,대지,0196,0370,초원빌라,2023-12-20,19700,53.1,33.3,3.0,,,1990,연립다세대,중개거래,서울 관악구
2024,11305,강북구,10100,미아동,1,대지,0812,0000,삼성래미안트리베라2단지,2023-12-20,89000,84.29,0.0,20.0,,,2010,아파트,중개거래,서울 강북구
2024,11290,성북구,13800,장위동,1,대지,0230,0166,수빌리지,2023-12-20,27800,42.48,26.67,2.0,,,2018,연립다세대,중개거래,서울 성북구
2024,11530,구로구,10800,오류동,1,대지,0338,0000,동부골든,2023-12-20,41500,59.94,0.0,7.0,,,1998,아파트,중개거래,서울 구로구
2023,11260,중랑구,10500,망우동,1,대지,0575,0000,청광,2023-12-20,41500,59.66,0.0,9.0,,,2001,아파트,중개거래,서울 중랑구
2023,11170,용산구,12900,이촌동,1,대지,0430,0000,LG한강자이,2023-12-20,390000,171.74,0.0,9.0,,,2003,아파트,중개거래,서울 용산구
2023,11230,동대문구,10500,답십리동,1,대지,0497,0023,청계 푸르지오시티,2023-12-20,12600,20.62,27.28,7.0,,,2015,오피스텔,중개거래,서울 동대문구
2024,11530,구로구,10300,가리봉동,1,대지,0135,0079,만민빌라,2023-12-20,25700,66.99,36.81,3.0,,,1998,연립다세대,중개거래,서울 구로구
2024,11200,성동구,11800,송정동,1,대지,0104,0000,서울숲아이파크,2023-12-20,125000,84.87,0.0,15.0,,,2009,아파트,중개거래,서울 성동구
2024,11545,금천구,10300,시흥동,1,대지,0005,0013,삼익,2023-12-20,60000,114.48,0.0,2.0,,,1999,아파트,중개거래,서울 금천구
2023,11560,영등포구,11600,당산동6가,1,대지,0237,0015,스카이빌,2023-12-20,52000,80.97,49.9,5.0,,,2008,연립다세대,중개거래,서울 영등포구
2023,11470,양천구,10100,신정동,1,대지,0329,0000,목동신시가지14,2023-12-20,186000,108.28,0.0,4.0,,,1987,아파트,중개거래,서울 양천구
2023,11320,도봉구,10700,창동,1,대지,0347,0000,창동주공3단지(해등마을),2023-12-20,61000,59.39,0.0,6.0,,,1990,아파트,중개거래,서울 도봉구
2023,11500,강서구,10300,화곡동,1,대지,0831,0012,가원홈타운,2023-12-20,55000,44.5,33.44,6.0,,,2021,연립다세대,직거래,
2024,11590,동작구,10200,상도동,1,대지,0256,0232,참빌라(256-232),2023-12-20,36700,58.06,63.07,4.0,,,2001,연립다세대,중개거래,서울 관악구
2024,11290,성북구,13700,상월곡동,1,대지,0101,0000,동아에코빌,2023-12-20,65000,114.66,0.0,1.0,,,2003,아파트,중개거래,서울 성북구
2024,11215,광진구,10100,중곡동,1,대지,0092,0003,지·오오피스텔,2023-12-20,17200,39.25,49.09,4.0,,,2002,오피스텔,중개거래,"서울 관악구, 서울 송파구"
2024,11410,서대문구,11900,북가좌동,1,대지,0317,0001,(317-1),2023-12-20,13000,36.87,28.22,-1.0,,,1986,연립다세대,중개거래,서울 서대문구
2024,11215,광진구,10100,중곡동,1,대지,0092,0003,지·오오피스텔,2023-12-20,17200,26.71,33.42,4.0,,,2002,오피스텔,중개거래,"서울 관악구, 서울 송파구"
2023,11500,강서구,10900,방화동,1,대지,0890,0000,마곡푸르지오,2023-12-20,120000,114.72,0.0,11.0,,,2008,아파트,중개거래,서울 강서구
2024,11215,광진구,10100,중곡동,1,대지,0092,0003,지·오오피스텔,2023-12-20,17200,26.71,33.42,4.0,,,2002,오피스텔,중개거래,"서울 관악구, 서울 송파구"
2023,11215,광진구,10700,화양동,1,대지,0113,0001,광진코지웰,2023-12-20,13500,15.63,0.0,9.0,,,2014,아파트,중개거래,서울 광진구
2024,11290,성북구,13300,정릉동,1,대지,0206,0151,스테이캐슬A동,2023-12-20,40000,54.49,36.38,1.0,,,2022,연립다세대,직거래,
2023,11500,강서구,10300,화곡동,1,대지,0046,0037,계명위너스(46-37),2023-12-20,18300,45.78,25.12,4.0,,,2008,연립다세대,중개거래,서울 강서구
2024,11500,강서구,10200,등촌동,1,대지,0688,0000,주공3,2023-12-20,70000,58.14,0.0,4.0,,,1995,아파트,중개거래,서울 강서구
2024,11215,광진구,10200,능동,1,대지,0241,0011,골든빌,2023-12-20,55000,79.53,54.01,2.0,,,2001,연립다세대,중개거래,서울 광진구
2023,11215,광진구,10100,중곡동,1,대지,0288,0021,시범빌라,2023-12-20,22000,50.31,31.37,2.0,,,2004,연립다세대,중개거래,서울 광진구
2024,11140,중구,15100,을지로5가,1,대지,0077,0002,대성을지로오피스텔,2023-12-20,13000,25.49,35.1,4.0,,,2005,오피스텔,중개거래,서울 중구
2023,11350,노원구,10300,공릉동,1,대지,0715,0000,시영3차(라이프)아파트,2023-12-20,32000,34.44,0.0,3.0,,,1994,아파트,중개거래,서울 노원구
2023,11290,성북구,13800,장위동,1,대지,0317,0000,꿈의숲대명루첸아파트,2023-12-20,70500,59.99,0.0,5.0,,,2008,아파트,중개거래,서울 성북구
2024,11320,도봉구,10700,창동,1,대지,0038,0000,주공17단지,2023-12-20,32700,36.16,0.0,7.0,,,1989,아파트,중개거래,서울 도봉구
2024,11380,은평구,10800,역촌동,1,대지,0036,0046,경일빌라,2023-12-20,26500,55.24,25.01,1.0,,,2000,연립다세대,중개거래,서울 용산구
2024,11380,은평구,10300,불광동,1,대지,0454,0001,정우하이츠빌라,2023-12-20,23000,51.51,33.55,2.0,,,1991,연립다세대,중개거래,"서울 서대문구, 서울 은평구"
2024,11710,송파구,10400,송파동,1,대지,0182,0002,가락빌리지,2023-12-20,34800,60.42,27.93,3.0,,,1994,연립다세대,중개거래,서울 송파구
2024,11230,동대문구,10400,전농동,1,대지,0687,0000,전농동신성미소지움,2023-12-20,80500,55.37,0.0,5.0,,,2005,아파트,중개거래,서울 동대문구
2024,11530,구로구,10800,오류동,1,대지,0338,0000,동부골든,2023-12-20,63000,113.43,0.0,14.0,,,1998,아파트,중개거래,"서울 강서구, 서울 구로구"
2023,11710,송파구,10100,잠실동,1,대지,0019,0000,잠실엘스,2023-12-20,227500,84.88,0.0,18.0,,,2008,아파트,중개거래,서울 송파구
2023,11320,도봉구,10500,쌍문동,1,대지,0056,0000,삼익세라믹,2023-12-20,28200,42.93,0.0,2.0,,,1988,아파트,중개거래,서울 도봉구
2023,11215,광진구,10500,자양동,1,대지,0799,0003,자양그랑시아2,2023-12-20,33000,26.69,16.64,2.0,,,2018,연립다세대,중개거래,서울 광진구
2023,11440,마포구,12200,합정동,1,대지,0372,0042,대도빌라5차,2023-12-20,40000,31.23,28.65,2.0,,20240105,1988,연립다세대,중개거래,서울 강남구
2023,11215,광진구,10500,자양동,1,대지,0799,0003,자양그랑시아2,2023-12-20,34000,26.69,16.64,4.0,,,2018,연립다세대,중개거래,서울 광진구
2023,11680,강남구,11100,세곡동,1,대지,0587,0000,강남 지웰파인즈,2023-12-20,35000,38.36,54.86,5.0,,,2016,오피스텔,직거래,
2024,11230,동대문구,10200,용두동,1,대지,0795,0000,이편한세상청계센트럴포레,2023-12-20,59500,51.96,0.0,17.0,,,2021,아파트,직거래,
2023,11350,노원구,10600,중계동,1,대지,0103,0000,동진,2023-12-20,24000,47.61,0.0,4.0,,,1988,아파트,중개거래,서울 노원구
2023,11170,용산구,13000,이태원동,1,대지,0210,0023,이태원더힐,2023-12-20,60000,29.98,23.14,4.0,,,2023,연립다세대,직거래,
2024,11500,강서구,10300,화곡동,1,대지,0367,0051,골든빌,2023-12-20,27000,29.63,38.51,4.0,,,2018,오피스텔,직거래,
2024,11320,도봉구,10600,방학동,1,대지,0716,0005,이에스에이아파트2,2023-12-20,62000,84.98,0.0,15.0,,,2003,아파트,중개거래,서울 도봉구
2024,11680,강남구,10600,대치동,1,대지,0503,0000,개포우성1,2023-12-20,345000,127.61,0.0,1.0,,,1983,아파트,중개거래,서울 강남구
2024,11740,강동구,10900,천호동,1,대지,0452,0004,이안 강동 컴홈스테이,2023-12-20,23000,23.65,34.2,7.0,,,2021,오피스텔,직거래,
2024,11110,종로구,18300,평창동,1,대지,0072,0000,롯데낙천대,2023-12-20,118000,110.53,0.0,4.0,,,2001,아파트,중개거래,서울 종로구
2023,11305,강북구,10300,수유동,1,대지,0279,0187,은행주택,2023-12-20,22500,59.15,28.7,4.0,,,2002,연립다세대,중개거래,서울 강북구
2024,11350,노원구,10500,상계동,1,대지,0740,0000,상계주공2(고층),2023-12-20,59700,58.01,0.0,12.0,,,1987,아파트,중개거래,서울 노원구
2023,11380,은평구,10500,구산동,1,대지,0548,0000,은평서해그랑블,2023-12-20,55800,59.65,0.0,14.0,,,2022,아파트,중개거래,서울 은평구
2023,11710,송파구,10200,신천동,1,대지,0029,0000,롯데월드타워앤드롯데월드몰,2023-12-20,930000,228.58,391.27,65.0,,,null,오피스텔,중개거래,서울 강남구
2023,11380,은평구,11400,진관동,1,대지,0060,0000,은평뉴타운솔하임,2023-12-20,47500,45.03,0.0,3.0,,,2017,아파트,중개거래,"경기 고양덕양구, 서울 은평구"
2023,11500,강서구,10600,내발산동,1,대지,0698,0001,삼대,2023-12-20,45000,84.63,0.0,4.0,,,2000,아파트,중개거래,"서울 강서구, 서울 양천구"
2023,11380,은평구,11400,진관동,1,대지,0060,0000,은평뉴타운솔하임,2023-12-20,14800,18.72,29.34,12.0,,,2017,오피스텔,중개거래,서울 은평구
2023,11230,동대문구,10600,장안동,1,대지,0146,0018,동일타워,2023-12-20,26000,18.38,24.78,8.0,,,2021,오피스텔,직거래,
2023,11440,마포구,10100,아현동,1,대지,0275,0002,마포푸르지오더센트럴,2023-12-20,68650,40.07,0.0,3.0,분양권,20231221,0,아파트,중개거래,서울 마포구
2023,11230,동대문구,10600,장안동,1,대지,0146,0018,동일타워,2023-12-20,23400,18.38,24.78,8.0,,,2021,오피스텔,직거래,
2024,11470,양천구,10300,신월동,1,대지,0987,0001,신월시영,2023-12-20,42200,43.2,0.0,6.0,,,1988,아파트,중개거래,서울 양천구
2024,11290,성북구,13400,길음동,1,대지,1289,0000,롯데캐슬클라시아,2023-12-20,102000,59.87,0.0,24.0,,,2022,아파트,중개거래,서울 성북구
2024,11710,송파구,10800,문정동,1,대지,0150,0000,올림픽훼밀리타운,2023-12-20,158000,84.71,0.0,10.0,,,1988,아파트,중개거래,서울 강남구
2023,11380,은평구,10900,신사동,1,대지,0004,0019,동인빌라(4-19),2023-12-20,28500,71.43,29.87,5.0,,,2002,연립다세대,중개거래,서울 은평구
2023,11740,강동구,10800,성내동,1,대지,0606,0000,올림픽파크한양수자인,2023-12-20,133000,84.88,0.0,7.0,,,2016,아파트,중개거래,서울 강동구
2023,11170,용산구,12100,용문동,1,대지,0038,0064,대호드림빌(38-64),2023-12-20,57000,48.15,21.39,1.0,,,2003,연립다세대,중개거래,서울 용산구
2024,11380,은평구,10900,신사동,1,대지,0029,0056,올림푸스,2023-12-20,16000,27.0,18.8,4.0,,,2010,연립다세대,중개거래,서울 은평구
2023,11260,중랑구,10100,면목동,1,대지,1533,0000,디아이빌,2023-12-20,30500,52.76,35.31,6.0,,20231229,2011,연립다세대,중개거래,서울 중랑구
2024,11230,동대문구,11000,이문동,1,대지,0064,0000,쌍용,2023-12-20,74500,84.89,0.0,17.0,,,2000,아파트,중개거래,서울 동대문구
2024,11410,서대문구,12000,남가좌동,1,대지,0389,0000,DMC에코자이,2023-12-20,110000,84.98,0.0,1.0,,,2019,아파트,중개거래,서울 서대문구
2024,11440,마포구,10100,아현동,1,대지,0371,0001,예미원,2023-12-20,75000,84.88,0.0,4.0,,,1970,아파트,중개거래,서울 용산구
2024,11590,동작구,10100,노량진동,1,대지,0057,0001,메가스터디타워,2023-12-20,16800,16.01,0.0,11.0,,,2015,아파트,중개거래,서울 동작구
2023,11305,강북구,10300,수유동,1,대지,0223,0007,예도팔라티움,2023-12-20,17100,13.47,0.0,15.0,,,2020,아파트,직거래,
2023,11545,금천구,10100,가산동,1,대지,0140,0009,가산지웰에스테이트,2023-12-20,14000,16.26,0.0,8.0,,,2013,아파트,중개거래,경기 하남시
2023,11200,성동구,11800,송정동,1,대지,0099,0021,예건빌Ⅳ,2023-12-20,34000,22.46,16.5,3.0,,,2022,연립다세대,직거래,
2024,11530,구로구,10200,구로동,1,대지,0611,0026,구로동복합건물OPUS1,2023-12-20,12500,22.99,29.91,9.0,,,2004,오피스텔,직거래,
2024,11560,영등포구,10100,영등포동,1,대지,0647,0000,영등포푸르지오,2023-12-20,103000,79.78,0.0,14.0,,,2002,아파트,중개거래,서울 영등포구
2023,11740,강동구,10600,둔촌동,,,,,,2023-12-20,120000,407.68,172.7,0.0,,,1995,단독다가구,직거래,
2023,11680,강남구,10700,신사동,,,,,,2023-12-20,700000,416.39,199.5,0.0,,,1995,단독다가구,중개거래,서울 강남구
2023,11470,양천구,10200,목동,1,대지,0713,0014,엠펠리체,2023-12-20,33000,40.87,19.92,6.0,,,2016,연립다세대,중개거래,서울 양천구
2024,11470,양천구,10100,신정동,1,대지,1296,0000,아이파크,2023-12-20,190000,114.76,0.0,5.0,,,2002,아파트,중개거래,서울 양천구
2024,11620,관악구,10100,봉천동,1,대지,0870,0012,에이스 에이-존,2023-12-20,18500,24.31,32.85,15.0,,,2005,오피스텔,중개거래,서울 관악구
2024,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,2023-12-20,62500,84.76,0.0,9.0,,,2004,아파트,중개거래,서울 강북구
2023,11110,종로구,17500,숭인동,1,대지,1419,0002,에비뉴청계Ⅰ,2023-12-20,23400,16.23,0.0,7.0,분양권,,0,아파트,중개거래,서울 종로구
2024,11350,노원구,10600,중계동,1,대지,0366,0000,신동아(366),2023-12-19,126000,115.35,0.0,7.0,,,1993,아파트,중개거래,서울 노원구
2023,11710,송파구,10400,송파동,1,대지,0142,0019,천광하우스,2023-12-19,25000,21.0,17.55,2.0,,,2020,연립다세대,중개거래,서울 강동구
2024,11110,종로구,15300,돈의동,,,,,,2023-12-19,19000,28.8,16.5,0.0,,,1900,단독다가구,중개거래,서울 종로구
2023,11110,종로구,17500,숭인동,1,대지,0558,0000,남광쉐르빌A동,2023-12-19,40000,53.55,31.88,4.0,,,2017,연립다세대,중개거래,"서울 동대문구, 서울 종로구"
2024,11470,양천구,10300,신월동,1,대지,1078,0000,목동센트럴아이파크위브4단지,2023-12-19,104000,84.98,0.0,11.0,,,2020,아파트,중개거래,서울 양천구
2023,11710,송파구,10400,송파동,1,대지,0142,0019,천광하우스,2023-12-19,25000,21.0,17.55,3.0,,,2020,연립다세대,중개거래,서울 강동구
2024,11110,종로구,15300,돈의동,,,,,,2023-12-19,19000,26.44,16.5,0.0,,,1900,단독다가구,중개거래,서울 종로구
2024,11350,노원구,10300,공릉동,1,대지,0109,0000,비선아파트,2023-12-19,44000,48.6,0.0,9.0,,,1999,아파트,중개거래,서울 노원구
2023,11380,은평구,10400,갈현동,1,대지,0520,0020,엘제이빌라트8차(520-20),2023-12-19,23000,56.55,31.63,3.0,,,2010,연립다세대,중개거래,"서울 마포구, 서울 은평구"
2023,11710,송파구,10400,송파동,1,대지,0142,0019,천광하우스,2023-12-19,25000,21.82,18.23,2.0,,,2020,연립다세대,중개거래,서울 강동구
2023,11710,송파구,10400,송파동,1,대지,0142,0019,천광하우스,2023-12-19,26000,21.82,18.23,3.0,,,2020,연립다세대,중개거래,서울 강동구
2023,11410,서대문구,11000,북아현동,,,,,,2023-12-19,19000,19.83,26.4,0.0,,,1991,단독다가구,중개거래,서울 서대문구
2024,11380,은평구,10700,응암동,1,대지,0176,0000,응암푸르지오,2023-12-19,60500,59.58,0.0,8.0,,,2008,아파트,중개거래,서울 은평구
2023,11560,영등포구,12800,양평동4가,1,대지,0003,0003,브릴리언트양평2차,2023-12-19,42800,18.24,6.53,11.0,,,2022,연립다세대,직거래,
2024,11680,강남구,10300,개포동,1,대지,1254,0012,다세대주택,2023-12-19,60500,59.44,39.1,3.0,,,2004,연립다세대,중개거래,서울 강남구
2023,11530,구로구,10700,개봉동,1,대지,0066,0015,엘리시안,2023-12-19,26000,68.13,48.07,2.0,,,2015,연립다세대,직거래,
2023,11680,강남구,10100,역삼동,1,대지,0832,0033,성우스타우스오피스텔,2023-12-19,20750,32.03,41.12,3.0,,,2004,오피스텔,중개거래,서울 강남구
2023,11290,성북구,13600,하월곡동,1,대지,0020,0007,다우하이츠빌,2023-12-19,42000,70.89,33.37,3.0,,,2002,연립다세대,중개거래,서울 성북구
2023,11230,동대문구,10900,휘경동,1,대지,0366,0000,동일스위트리버,2023-12-19,71800,59.73,0.0,9.0,,,2007,아파트,중개거래,서울 동대문구
2023,11710,송파구,10400,송파동,1,대지,0142,0019,천광하우스,2023-12-19,41000,24.38,20.37,5.0,,,2020,연립다세대,중개거래,서울 강동구
2024,11440,마포구,10200,공덕동,1,대지,0462,0000,마포공덕파크팰리스Ⅱ,2023-12-19,150000,125.33,0.0,16.0,,,2005,아파트,중개거래,서울 마포구
2023,11710,송파구,10400,송파동,1,대지,0142,0019,천광하우스,2023-12-19,31500,28.11,23.49,2.0,,,2020,연립다세대,중개거래,서울 강동구
2023,11230,동대문구,10500,답십리동,1,대지,1014,0000,답십리파크자이,2023-12-19,88500,59.91,0.0,5.0,,,2019,아파트,중개거래,"서울 동대문구, 서울 동작구"
2023,11710,송파구,10400,송파동,1,대지,0142,0019,천광하우스,2023-12-19,31500,28.11,23.49,3.0,,,2020,연립다세대,중개거래,서울 강동구
2023,11530,구로구,10700,개봉동,1,대지,0270,0080,거성,2023-12-19,38500,79.17,0.0,3.0,,,1988,아파트,중개거래,서울 구로구
2024,11710,송파구,11200,오금동,1,대지,0002,0000,대림,2023-12-19,128000,84.91,0.0,9.0,,,1988,아파트,중개거래,서울 송파구
2023,11650,서초구,10800,서초동,1,대지,1562,0002,갤러리하우스(1562-2),2023-12-19,24000,29.8,14.51,3.0,,,2013,연립다세대,중개거래,서울 서초구
2023,11470,양천구,10200,목동,1,대지,0030,0013,레이나(30-13),2023-12-19,25500,29.74,19.4,4.0,,,2016,연립다세대,중개거래,서울 양천구
2023,11710,송파구,10100,잠실동,1,대지,0044,0000,레이크팰리스,2023-12-19,172000,59.97,0.0,17.0,,,2006,아파트,중개거래,서울 송파구
2023,11200,성동구,11500,성수동2가,1,대지,0277,0037,성원상떼뷰오피스텔,2023-12-19,16950,28.08,37.25,5.0,,,2003,오피스텔,중개거래,서울 성동구
2023,11350,노원구,10500,상계동,1,대지,0639,0000,보람아파트,2023-12-19,44400,54.59,0.0,2.0,,,1988,아파트,중개거래,서울 노원구
2024,11740,강동구,10500,길동,1,대지,0474,0000,강동LG자이,2023-12-19,104000,84.88,0.0,9.0,,,2003,아파트,중개거래,서울 강동구
2023,11680,강남구,10100,역삼동,1,대지,0720,0025,대우디오빌,2023-12-19,37500,39.13,0.0,12.0,,,2002,아파트,중개거래,서울 강남구
2024,11500,강서구,10200,등촌동,1,대지,0654,0040,에스엠파크빌,2023-12-19,26000,24.64,15.01,7.0,,,2017,연립다세대,중개거래,서울 강서구
2024,11470,양천구,10100,신정동,1,대지,1283,0000,푸른마을3,2023-12-19,57000,59.91,0.0,11.0,,,2001,아파트,중개거래,서울 양천구
2023,11650,서초구,10100,방배동,,,,,,2023-12-19,267000,207.07,179.0,0.0,,,1984,단독다가구,중개거래,"서울 서초구, 세종시"
2024,11710,송파구,10900,장지동,1,대지,0894,0000,위례아이파크,2023-12-19,157000,87.77,0.0,7.0,,,2015,아파트,중개거래,서울 송파구
2023,11680,강남구,10100,역삼동,1,대지,0837,0018,강남역 서희스타힐스 오피스텔,2023-12-19,23000,29.88,45.7,7.0,,,2012,오피스텔,중개거래,서울 서초구
2024,11410,서대문구,11100,홍제동,1,대지,0156,0384,더라베홍제,2023-12-19,35000,26.98,26.34,3.0,,,2022,연립다세대,직거래,
2024,11200,성동구,10700,행당동,1,대지,0302,0001,에비뉴힐,2023-12-19,63500,46.65,37.72,5.0,,,2019,연립다세대,중개거래,서울 성동구
2023,11560,영등포구,12800,양평동4가,1,대지,0217,0000,양화빌1차,2023-12-19,20000,29.58,15.67,2.0,,,2010,연립다세대,중개거래,서울 영등포구
2024,11290,성북구,12800,보문동6가,,,,,,2023-12-19,75000,155.68,90.3,0.0,,,1991,단독다가구,중개거래,서울 강남구
2023,11650,서초구,10100,방배동,1,대지,1344,0000,방배1차현대홈타운,2023-12-19,145000,59.94,0.0,4.0,,,1999,아파트,중개거래,"서울 서초구, 서울 송파구"
2024,11215,광진구,10500,자양동,1,대지,0227,0007,더샵스타시티,2023-12-19,190000,139.6,0.0,21.0,,,2007,아파트,중개거래,서울 광진구
2023,11440,마포구,12500,성산동,1,대지,0593,0001,벽산상암스마트큐브,2023-12-19,14500,19.2,28.1,10.0,,,2017,오피스텔,중개거래,서울 마포구
2023,11380,은평구,10400,갈현동,1,대지,0392,0013,더클래스,2023-12-19,24000,29.1,19.34,4.0,,,2017,연립다세대,직거래,
2024,11710,송파구,11200,오금동,1,대지,0002,0000,대림,2023-12-19,128000,84.91,0.0,9.0,,20240116,1988,아파트,중개거래,서울 송파구
2023,11440,마포구,12500,성산동,1,대지,0620,0002,펠리체,2023-12-19,37000,50.75,30.75,2.0,,,2011,연립다세대,중개거래,"서울 마포구, 서울 용산구"
2024,11350,노원구,10600,중계동,1,대지,0359,0001,주공5,2023-12-19,48000,44.52,0.0,7.0,,,1992,아파트,중개거래,"서울 노원구, 서울 도봉구"
2023,11350,노원구,10600,중계동,1,대지,0359,0001,주공5,2023-12-19,41000,44.52,0.0,2.0,,,1992,아파트,중개거래,서울 노원구
2023,11545,금천구,10100,가산동,1,대지,0776,0000,가산대명벨리온,2023-12-19,11000,16.61,25.8,16.0,,,2017,오피스텔,중개거래,서울 금천구
2024,11320,도봉구,10500,쌍문동,1,대지,0098,0074,성원하이츠A동,2023-12-19,24000,59.94,26.38,3.0,,,2001,연립다세대,중개거래,서울 도봉구
2023,11440,마포구,12100,동교동,,,,,,2023-12-19,210000,93.09,99.2,0.0,,20240201,1964,단독다가구,중개거래,서울 마포구
2023,11380,은평구,10900,신사동,1,대지,0297,0000,신사씨티,2023-12-19,39400,58.09,0.0,18.0,,,1993,아파트,중개거래,서울 은평구
2024,11710,송파구,10800,문정동,1,대지,0652,0004,힐스테이트에코문정,2023-12-19,21400,20.79,32.68,8.0,,,2018,오피스텔,중개거래,서울 송파구
2023,11650,서초구,10800,서초동,1,대지,1511,0009,한성,2023-12-19,125000,118.12,0.0,7.0,,,2003,아파트,중개거래,"서울 서초구, 서울 성동구"
2024,11380,은평구,10700,응암동,1,대지,0771,0000,e편한세상백련산,2023-12-19,81000,84.31,0.0,4.0,,,2022,아파트,중개거래,서울 은평구
2023,11500,강서구,10900,방화동,1,대지,0829,0000,오피앙2,2023-12-19,7000,22.5,31.75,5.0,,,2002,오피스텔,중개거래,"서울 강서구, 서울 구로구"
2024,11290,성북구,10300,돈암동,1,대지,0603,0000,돈암동더샵아파트,2023-12-19,70000,84.82,0.0,12.0,,,2006,아파트,중개거래,서울 성북구
2024,11170,용산구,10100,후암동,1,대지,0027,0009,THE-Y27,2023-12-19,59800,29.75,25.0,4.0,,,2023,연립다세대,중개거래,서울 용산구
2023,11470,양천구,10100,신정동,1,대지,0323,0009,목동 이스타빌,2023-12-19,20000,33.6,46.55,8.0,,,2003,오피스텔,중개거래,서울 양천구
2023,11410,서대문구,11800,홍은동,1,대지,0265,0152,아르떼빌,2023-12-19,14500,28.17,22.11,2.0,,,2015,연립다세대,직거래,
2023,11590,동작구,10800,대방동,1,대지,0515,0000,아데나339,2023-12-19,12800,15.36,0.0,2.0,,,2012,아파트,중개거래,서울 동작구
2023,11110,종로구,17500,숭인동,1,대지,0201,0011,종로유케이201,2023-12-19,10400,12.09,0.0,9.0,,,2013,아파트,직거래,
2024,11200,성동구,10200,하왕십리동,1,대지,0258,0000,벽산,2023-12-19,103000,114.46,0.0,1.0,,,1996,아파트,중개거래,"서울 마포구, 서울 성동구"
2023,11290,성북구,13400,길음동,1,대지,1207,0000,SMPARK3차,2023-12-19,28000,43.41,22.18,7.0,,,2018,연립다세대,중개거래,서울 동대문구
2023,11620,관악구,10200,신림동,1,대지,0354,0033,조은아트빌(354-33),2023-12-19,75000,100.66,55.0,4.0,,,2003,연립다세대,중개거래,서울 관악구
2023,11500,강서구,10300,화곡동,1,대지,0155,0019,해배치빌,2023-12-19,20000,29.91,19.08,3.0,,,2015,연립다세대,중개거래,서울 강서구
2023,11530,구로구,10800,오류동,1,대지,0234,0002,동도아트빌라D동,2023-12-19,18000,48.34,29.17,5.0,,,2002,연립다세대,중개거래,서울 구로구
2023,11530,구로구,10200,구로동,1,대지,0650,0004,SK 허브수 ,2023-12-19,19700,37.53,46.4,3.0,,,2005,오피스텔,중개거래,서울 구로구
2024,11500,강서구,10900,방화동,1,대지,0817,0000,동성,2023-12-19,65000,64.65,0.0,10.0,,,1993,아파트,중개거래,서울 강서구
